trader,realized_pnl,unrealized_pnl,net_pnl,tokens_traded
HbX1MpMZTDBBg71LYij8M1EFis7fGAbpuNYrLQJkqYtA,229.6870791906257,0.0,229.6870791906257,1
5UrSRq5bPXoemKyMFn5VZpRvaEVfZMiXFL7SGqNu5RHv,-99.86548597868149,0.0,-99.86548597868149,1
3xF8QoXrXdBEH24P2UBTE5nCX1AEjc4bHfB2BbTgo4S6,0.0,-1216.343493413657,-1216.343493413657,3
3Y9nncH1R4iN8Ln1Zafqt2DAR83LQr1coqvw4dHnDvtP,-18.4531636145946,-61.2282765078261,-79.6814401224207,1
4NyjbskG8sfLfs85as2mdXQeqAreTcbBf2bNUymSD4gQ,0.0,-227.63618154333224,-227.63618154333224,1
QLCbgUw3T8toiFSwDR9mmQ9XxKMGBvbdhqY3yuzcToQ,-106.88064251486304,-68.32891942114976,-175.2095619360128,2
5LMQHxnJE21VHSVUsESx3CRY7dTsKLMsnJEgJMhQ2SbH,0.0,-343.43036988516985,-343.43036988516985,1
9js1WZc6KY28ZT4tnRn32RiNy9gAmqwk4xLspr541bpr,0.0,-237.58103610650036,-237.58103610650036,1
2KL5YNka1itDXfsS4ckWJBKB3TeBzHCMdYB9BJdn8JvB,0.0,-576.1318330352518,-576.1318330352518,3
9Tz8ZjqUW9VMnq4H6wLpXFuhPR9Lo8qCmpNwcxxuwUyw,129.69386156557061,0.0,129.69386156557061,1
2Y91wg8Mh9GHgHJTg2q2BJvN2TVQd5w9hjDWu8vwGAf9,0.0,-397.31304643507053,-397.31304643507053,2
DHeHtBGZnUL2aJhgjepMP8nMn7TsboJYyxxB84QcCkiA,0.0,-72.99719960238815,-72.99719960238815,1
9s78DVfCqhAofcHY7RqHW1Hku2VU6VVEoWmbdszfrGnm,-67.13158453790595,-1613.4082190028264,-1680.5398035407325,1
8UQyL9LXnYUY3edBrtBvkKK2b9zF3jgggW2vWAVbPcMb,0.0,-125.50247251630812,-125.50247251630812,1
FvMSuk4J3c81x1Pf9yYmTRHFv7GeC4os6moaQyXQXC36,-37.26560970314421,-446.30533877626203,-483.57094847940624,3
jjfkF16uwLKRXe9hWqM824p3Rh8V7ZM5zGtAFRGCo8g,0.0,-183.81197422220936,-183.81197422220936,1
DQTbYmmoEQSSjnc5CyDmuGpwY3JEdr26bLo1Z9E8tPDG,0.0,-200.76326963671917,-200.76326963671917,1
C7xT6Wb4FNDriWdKmw6MLz6WtzPPupEPTvVaoP1D3paL,0.0,439.5827846063289,439.5827846063289,1
B8RCGqfXoYkMxTFKATFvCMAy7KtxJsFwRSJn5HGPg2fd,0.0,-2331.6569004548255,-2331.6569004548255,1
NAWeGRQFVDByvruKfxV15EEYjGsjKohAXSthf6hXieN,0.0,2063.423770751301,2063.423770751301,1
5YeJ3Xn8AnSQeQ3MQcmT2YUpvrJCrFDxMenAdciduDBy,0.0,-72.41387687042133,-72.41387687042133,1
2AbyJ2sHekfje61yJka4zTrFY4eRX2CwiV3K6v2BYCW7,0.0,-878.5211494389782,-878.5211494389782,1
G4uiFdCkMTMdqs1VcHyvTaMPg4wFSvFr4fu6MPb8yQVt,-213.79496312606602,0.0,-213.79496312606602,1
4hUoUTQ5YFJWHL3UfGKBZ2tGPrrzcnDx894FkcZqFLxm,-101.30996900000002,-360.056023,-461.365992,2
9LhX25eM8BktoiySuqFoDsJuh5hCN6Z3fL8Zbpy3qrgn,0.0,-1680.0876455351076,-1680.0876455351076,2
FAWm2mSy771HLqS1Pk8FeTLJcnU4HQsTTu3KDdujBbm1,0.0,-77.47938158962559,-77.47938158962559,1
oQR8dQrnv4h7w8xriQP93gw42uak3coNzXaaoywDRfh,-41.37680500918272,-517.4961448826135,-558.8729498917962,1
94Ha7Zqsdeb45LCXQsGB2oFEZ4P9kGKmhHjfWaQQE6tm,0.0,507.41972160058054,507.41972160058054,1
13bnGhDHUuHRRjUh2p7tpE7DGiSFa61CeTjR2QxQTn8H,0.0,-507.51595010031116,-507.51595010031116,2
7HCYCguF2AnRyoJSz8tV6s8UGw8aEet7GmE9io4a2cve,-70.54009148024443,-1057.9610528402995,-1128.501144320544,4
CvAKCUq8aZKdgcMtzGDqjz4ALkTUAXEqyDj9WBGB94KM,0.0,-676.2795730447988,-676.2795730447988,1
8jYguiKt81EXQaE2z6ADWcmqKWjF8dikSP76tfHfmZA6,111.97807,0.0,111.97807,1
AQ5QSAZ9hcSH82eorB2dir4DGM2Z993mYJ7yiCaUzx9k,329.2545147840267,-2255.5567822346757,-1926.302267450649,3
2ARA6gBhYyzLerkyRhupVHu4FrTAqDrm6vU5weQxzsSN,0.0,-67.38195755476995,-67.38195755476995,1
6Yr39C9cXotKZWvLsrrFGDZQdA81W6UWXRXxubSnUsE4,0.0,-850.7040634124888,-850.7040634124888,1
DR8FGxiYoxvPFxZvGgNvYvcCEZC7WsMnxRP4gMmiLcjj,0.0,-92.97674361310298,-92.97674361310298,1
Bok6DAvnDMWo7jLjSwoPM3z5d4hyquR6WhL3Qr3SiQH9,-167.46917447144824,-431.5157226544361,-598.9848971258843,1
69TsRp1Rj2rrnZn3hFuz3ASBVthMGX5qdMGhfuWzM4Yr,0.0,-141.23965536746624,-141.23965536746624,1
3i2g7HRkDRJVrHxwHawmnXH7C89qYmPTfPv9hRzSnALa,1093.8871599850506,440.6466926497824,1534.533852634833,3
3gaWL4ErcV5r6xCPzwnps8raj5c48HyKBun4T8fp47cf,0.0,18.478039782742798,18.478039782742798,1
EauPY1wECc9NBdTYzTcjpp9Uc7fD8wGF6i4k2Wy6rQwu,15.67778209868807,-38.956662442459525,-23.278880343771455,1
9Vro6N85XtnV26NiNeJ3gMUDAY8Lu3re7or8ZXpoijkR,-584.6909803757051,-79.00438270745289,-663.695363083158,3
6ZgkeWY7TeiYJ5JDmsgXDPDeKnM1boPbTpFeuzAWd9uv,0.0,-117.89834204959499,-117.89834204959499,1
CVzwErUNz7PJ8T1jR6EDthtA9poxUNjLfjVaBPpf1Npv,0.0,-195.8368086075327,-195.8368086075327,1
9WsTAoC1JtSCwtxMD3Ui3TqaKxpwxjYVXKiVcVAw4uCJ,-13.192285990650902,-2.5843847743613977,-15.7766707650123,1
G2dnc6vtJa5bPgcRc1bzndMq7iKLF4gq1NwCzSRsJeb4,-342.57179697586434,-1887.2150773301516,-2229.786874306016,2
CYCe3BkodtWKkHmbCJ67pAoMbZRxg1HsaGyyoucEqi2t,-40.55624141855081,0.0,-40.55624141855081,1
2g6PDYwcDkJwn2ovcXTRV8LzoDSwaP9eL56cULU3jBFr,0.0,-247.48522510445355,-247.48522510445355,1
JCVF7hLdBt3D6E8UDwdAoff5T3H3p6rBqePoFiKQ6Xes,1.476221951565904,-127.35104995551488,-125.87482800394898,1
935SJHwUUD7y7pa83Aj4H4JETzfFDVXhzxxx76xFndpL,0.0,-55.24341447552854,-55.24341447552854,1
7Yj9ReaqoRcScCoDMdaDxuqA2VcrSpgibC5k2zASqtPw,-10.634007062021851,-322.99034787423386,-333.6243549362557,1
2jNL8BbcHeZrt9jsKdSHKf6x3DqnyBbnkx3qS1A1L6mW,0.0,-698.0632957718484,-698.0632957718484,3
2v78MDPqyfTEs2hVEtbgHa3CwLRPzmwYEg69xdRTJMXQ,-97.46900511880972,-70.98491107611868,-168.4539161949284,2
DtxKwCnDwGHYAWZsUooCxb5TgrxdYGYurQ8SrVsEj3sy,0.0,-1503.2539119273201,-1503.2539119273201,1
DawKJTuktzLRH2pBGRjimvXM8U4ntRV74bSgDXGRjpgg,19.891025434967446,0.0,19.891025434967446,1
9xujAiWaqJCjxxo3Eypm3PNSw9Q7KGmudabkNou7sszK,0.0,-253.87638306299831,-253.87638306299831,1
5REJPiCAg1y4aW8R4UNxcYXs2oPuGT1NDG7PwvQJZisP,217.73856670307782,0.0,217.73856670307782,1
6e79zBBwivCfKLocCUTtYZK7ngM2fDTvgnFw6iJwirfc,564.2269436366332,-304.04262397701643,260.1843196596168,1
4JkzXmkxhWAP2bTgcEWcebv9na1fFrYt4DsooCToNKGL,0.0,-167.31858473604638,-167.31858473604638,1
6x3yJn7HWj4ckRr3Yxu7UvBWNXjGsVLkXrKaa7X8hCJ4,0.0,-157.8472262312539,-157.8472262312539,1
GVYjS6tP8VLEWniAano1YV8ELb9X4scaejEWio1XQejD,-210.42059427800473,0.0,-210.42059427800473,1
4DjKYZWSipCFvExWfkEKWjHto6o3T82z9CdCuXwxisgM,0.0,70.12162618041674,70.12162618041674,1
FcymY3CAPCZa6GHCDSz7SxSEFmkHGFZuPTTp4BctJfwf,-86.58793662322057,-186.01920443165335,-272.6071410548739,2
CUYLiSC8R4USJevq47EKVo1ZssP5S2DrNrXyRYyR8Vqs,0.0,2373.6173036166665,2373.6173036166665,1
3a1urFCgqE6ifwNGLmKrSHYr95fc2UajyaQfav2eqKzo,-134.65340905128244,0.0,-134.65340905128244,1
5JDB79u1L3YYfjEFVAMb8ks7FCzK2PYPcDeD1iNkiLHK,124.14820550568811,0.0,124.14820550568811,1
pydNSh8gvupMFeyyh1uczKYoEqrMEmXnbrGA9Cob9je,0.0,-1147.9615265089947,-1147.9615265089947,2
GzaBoVBtPzwWaZVSLKiFUJueZG2dhoYbgQJbY5MJDD8s,38.51733828687071,0.0,38.51733828687071,1
Frq4fgSLAJjQzS3pJJrwetrKxKuUMVbkLwR1MgDDWHza,-8.409344666021282,0.0,-8.409344666021282,1
4f5snosDMzpbzC6mwq7oYACSAYWJ2uQ1RjyuVV1FTQUv,-60.967476857126684,0.0,-60.967476857126684,1
6eF8HMMH3GHoJQkspsanKkknJfFi6NKJKqf2Ai2Pkupo,-1133.1673119045054,-411.9192697102501,-1545.0865816147555,1
29co134ZaWi9yXSidRrWKjknL4BXoY4u4P7uwMKnsZ3R,0.0,-216.9811017793971,-216.9811017793971,1
FLcBQJ4MibkhdX54nJ3Xwo5JurBnoHhpD5PhHFQUyZJK,-184.47084444434253,-405.1264336648895,-589.597278109232,1
96Wz5m35pLBa4BHZg5qChQtdMLuEuPoYPqhSb6aN8ZLH,0.0,-326.21582859294136,-326.21582859294136,1
4E8q6XaXLcm2KHuaaQdNs6RgXsiqyjrU25Rs8fSZNHiE,-557.1211429501866,-0.11864674781826963,-557.2397896980049,1
CrSahTCJzJzgsDNp81cDAstMxes6iYdL2yQFCEbF6dET,-74.62769867339864,-177.1346426995285,-251.76234137292715,2
3G9EEM4QX1F2D6HGH8j8pAyR1uNfsGhWANGtzjjkcdkZ,-60.022295016062486,0.0,-60.022295016062486,1
FzcT7wouU19kzyRirv3qwFSwaJnPnMvgZAMQNvvx6YS3,-301.59409357967536,0.0,-301.59409357967536,2
DzdjcB8bekHCF2M3WQennLjYmfpyYMEL6b5MDmeatFmP,0.0,-142.64923668192998,-142.64923668192998,1
Bw4vQqXVAij7NCQQxitnyMAkBf3nSsKBFhrRiEHAoM8w,166.34505961513764,-3.3357133874155487,163.0093462277221,1
8XXnvNEMU3UoMRPWY2KJBW5z1T2KKj6vH9WYJfcGDqYQ,0.0,71.91892788701492,71.91892788701492,1
BP5Bp3K5Sr5ck2gMxie5trGKXHgu1uT5SSMPESxDhT1G,0.0,71.32048752101286,71.32048752101286,1
C8Zek7DYw7DRsYivk3BHvzikkkau6YeGUkwHdGTFywTb,-426.005330586308,0.0,-426.005330586308,1
HzkyHnwRaB5a8U6J4KPoHBVQF4kwnfJS5pSRAdo8Wdop,0.0,1859.3068219311563,1859.3068219311563,2
4keK8swQ2xG4RBGLjaNcjrNELGBUhA3iseSfNJYWUaSx,0.0,-207.57088257904178,-207.57088257904178,1
CVnDpg7DrpjFc57JJH1puCQbDxDe5ikWTHt1aEQxk6bC,0.0,1099.6638332295747,1099.6638332295747,1
2BNPrp7Xuo9MdEofGqjytFS3ZYg6TXhcDVxqorJsWWNg,0.0,-116.01484886867271,-116.01484886867271,1
FWP2TRXGpmZukhzK86kHQpxQmJh9hCDtghFLajVwyaxv,-58.913988256215944,-813.041719672407,-871.9557079286229,1
4gZsTysCLE4GwMiGLKUrJxpoUgUqDg1hdjuAwKKKnqae,0.0,-954.671460645942,-954.671460645942,1
C4huFRqL3jQnuXbSe3rtJps37vZQeNgaMivaAMJ4BnFZ,-4.279232985971873,-60.25073373778466,-64.52996672375653,1
D53AakVs3kDHcVo8TDZnkEj1MGXwNSx3G8BK5jvUK99i,0.0,-305.5614247163413,-305.5614247163413,1
3h5R1VQNDf4Ghtt5gZGfWdTRL7v8w8gCsJhEQN8DcuCv,-108.85392274435782,0.0,-108.85392274435782,1
GAMKGxzBJr8xenPRW7XStP8S9sx8c2cWgjzrMgyhMcHs,0.0,-266.6890451053623,-266.6890451053623,1
8VFazN5Jj3jK8fwkopZdRp8afWtot6mPCFHYRNJ8t1Bm,-0.47870994824916124,-406.00182490446866,-406.4805348527178,1
58VtWxkBuZS86aHZws9dWssdZ3YLnX4f6kHDZjCdWhPw,-14.966856770468489,0.0,-14.966856770468489,1
GWBREyxACK7eNcLZt73AYNUJioytEpVqfKGSkDZ2ewX4,-65.63335857478029,0.0,-65.63335857478029,1
9WxrF7rcAyKyMGMwipNzb6FHdvDDGiHiBaZqXYEJFCd7,-7.855344424814774,-39.97738282380029,-47.832727248615065,1
8M4VZ5phExwqa498cRHgYN7iMZHsj2FTTpvWtRHCuDHx,0.0,-222.1788973676128,-222.1788973676128,1
HTcBRV58DHAnfruQFE3Xna9JHt4sfnsLQPvM8unJLJVT,0.0,-209.59535852592848,-209.59535852592848,1
9XP8edb7b12xYwqrdXNhn5R2gyPE6vjqeEu662N9Lvoz,0.0,81.41510150167665,81.41510150167665,1
JHQh8EWcYg9DuxKv2Cnhvk5BvHugwpbBRBHkRK6cAM9,0.0,-203.34988374019346,-203.34988374019346,1
Eyxzdb6tmtBehX2zSiCQedQPVCscvJXyRNuUF1fX3sZm,-14.05731484537921,0.0,-14.05731484537921,2
ELUvXAJh4zmaEQA3f6NhMTxc8bmsC33d9wgiN3h68283,0.0442430749209457,-84.5471631218449,-84.50292004692396,1
HJczyqwgJSX5GqCsE1UGRYYwdNRUajBsiWFXWmQScDe1,-191.1712537656706,0.0,-191.1712537656706,1
Fdu98PZq952Zx9YVbsVgeTi9UAYdU4r82oJgYHvoiVcf,-95.07151029737906,0.0,-95.07151029737906,1
65PvHhLeAMbbUVHam2bdwiQRTC6EFERncjh47iYnegeZ,-52.33965435615454,-130.37081798753624,-182.71047234369078,1
A27gUnPaYa8d7BVyQ7EWV3aWjaxiL2WkM7qd2hixbojj,0.0,-780.4196198554971,-780.4196198554971,2
DBNyas8Cu7AUZH6goLforA1VLMHTDReufFUYuN5L5i5k,0.0,-452.0566133457931,-452.0566133457931,1
3jNQNCouQx22nMbYkMuzEsu2EFNADAN7mq9F6a2YMeuZ,0.0,-195.3757103121713,-195.3757103121713,1
FNbjoRsasaprbDBJ6dhp4QK76W1yh2QCvPv1yK6UEAMC,0.0,-226.84861596900052,-226.84861596900052,2
CPF1Jps5Z3MZh4qKbQgHMrZceu5eB5Q492ZJz1CzU9Gq,37.40678747887938,-32.67926637245402,4.727521106425357,1
EbPW5uhDFW8HtkMf1UnU57sFVWLxcAKkCo9ygDNTfx5G,33.65636305512871,-168.20663531037354,-134.55027225524483,1
9he2e1jncrojqGzoZUXLoaK3JxQ86rX61j2CwC7q9KDe,0.0,-175.89041798107178,-175.89041798107178,1
3iFY6FZuV2aWVKZPXTvmmVSuZHa8kN5epfVdHuLeTPpC,0.0,-190.86456753274507,-190.86456753274507,1
8QecgS5zx21dBmv5CABjH418fK6vafmJgp1eJnpfKZsf,0.0,-231.28943303444257,-231.28943303444257,1
9v7ECCVqvTnHHd39uVLw8pGBZzL4X6NcPSseZxESMvF5,0.0,163.0081787390344,163.0081787390344,3
6yggCoGfwUXVbWchRqMZxhfb19LyZ64h56TTArh7MczN,3.603319165249623,-127.89205233445885,-124.28873316920922,1
ECuUegekSA5z8DsdS7epwcSnPmfpw895CNiHTrPBUFdj,181.69298126366866,-277.66545733759597,-95.97247607392731,2
4a8DePCuxA9DRyFi2NQS5PZxTdwHgQhzWNtC6AwGDXsu,1563.1038975165488,336.4276143120185,1899.5315118285673,1
9Fs9ZKhg3paHoQDtNvSQDDqePx9NwjC1MBha6t26EWqm,0.0,113.31795354427646,113.31795354427646,1
5S4L9Li4RA4DPqerWTKGUZRihM3j8HUU8DZ4T4Mf65wr,0.0,-76.37741987098559,-76.37741987098559,1
Et4sp7R4889wWbMFjemzwrKUMj1XTApGvDNjYRmBAzhc,0.0,-283.9097702744241,-283.9097702744241,2
DpGVRmcJ7QYraRWzCgefvtxFpFDr6U6AZCJFrRPZJgTH,-0.9827929999999867,0.0,-0.9827929999999867,1
DyVXdVcnXM38yMMxWLsoCxPUHwgU6pBtwJQJiF6Z5g85,0.0,-241.64938558197372,-241.64938558197372,1
7nzGxho8yxAm9qV2rabcCZ8GppC93TZhGNZ69x6UxZiS,-827.896707781935,-1000.0,-1827.896707781935,2
FLF1wHdnT1pa9MrrxW8ZNtCGnveJYX8bNYnbCQTaYdc5,2.5778111620503807,-95.7797204044277,-93.20190924237733,1
A9kD5EnKZQe3r4NcirVicymKFvCtmoZiJT5B5JDZfXUU,0.0,-37.21657295125024,-37.21657295125024,1
9CC1yC4JLzjUjvwE2ZuK2imqb7tBEyfts7yzfVKPgh5m,0.0,-304.5867827884823,-304.5867827884823,2
FsHN4mWey8vi8n2tyzM8vnGGoJYi3vQtDRxpjemXDLc8,0.0,-140.98618824671692,-140.98618824671692,1
A6pTA1aNa4wiRHUi38JVPiafLxh2abzfnKLh8SrBJvEk,-27.37423774414063,0.0,-27.37423774414063,1
4FUqQvXUiooqsyCFxgJ7qzUBZ7h1Nao8tY3VGXbGuw37,0.0,-1391.0496425625129,-1391.0496425625129,3
2i5pAqctomyBwk3AqNpxvuxPc9rWyeiQ7ntNEq9Fqb4g,0.0,-358.7051141774201,-358.7051141774201,2
5dvR2Mdt2qQn2pQ9MFbtQwKgpKkNkDpMSKXpYS6WrpPt,0.0,-200.341200374356,-200.341200374356,1
8zqHxfxWMg45zn6EFejE4WfAQ9XcMgJBgQvdV65mSUzt,0.0,-430.81217592252165,-430.81217592252165,1
99h23kh1n6oYpzdZNX4qxwf9Jk16gCcQxz5igNU2Wxi6,0.0,-198.69587107589305,-198.69587107589305,1
EPyxBNLaaW9LayayeamvVhq4kaxNmPkGTXDEEkDpmSty,0.2068571197289657,-51.30444934658066,-51.097592226851695,1
6znxtRpFbZeQGSWWyZiNXy122bPwgexqHuLeR1eqFrsG,0.0,-109.74353598322122,-109.74353598322122,1
9JaN1Lu5JCpkCezZuJNxRkuTGdWzGCdfk5ofNiXDM8ef,0.0,37.5109391480471,37.5109391480471,2
7CGrQh19gTAL1xNA9yFsLdKC2M25t1X5vXoKzP5o5KFX,0.0,-223.74488863743557,-223.74488863743557,1
75oYpzVLQxxf6KFQxAKXgzD47M5afx6dXt58d6xFoGkS,34.16754281874131,-32.8383121533557,1.3292306653856087,1
DX85xDB5m3UokXqwzVqa1wuwPxV8s8XSPGj7zv25WsY9,0.0,-439.5547019195683,-439.5547019195683,2
7pwDK9E5hHLGzq8NT2dwKp1WYJzFLcN4RJnJ9xG6Nqgm,0.0,-600.9129425922367,-600.9129425922367,2
3MxtEW9KTW2veowWDCUJmEXfmjd8b746kDrw3jp4SBrX,0.0,-279.6905449951492,-279.6905449951492,1
AcRPJRNFxzNgR4riACyqyzpGwKsoodfNqcddvQc2CR2i,0.0,-290.81559971911895,-290.81559971911895,1
8QPJJyT7YqMAmtYUSZ7V37HVJi91327jnw3qCcr5MhDy,0.0,-300.5321018288636,-300.5321018288636,1
2RtktKPGXB4UL4wgNaPHxSwkq48CbQhsydgSoXi7VkXz,0.0,-191.64347436156726,-191.64347436156726,1
32Dnx8hBAR4UMagxEsY1xAH53rWAgC7ZATZFUFM7ppsL,0.0,-278.5519093809785,-278.5519093809785,1
4b1ZabxqFzEqXWEqjh5ajqbNU1B4BtMXoevEwoEMWDbL,0.0,-152.0343697016366,-152.0343697016366,1
7dhWokQur2aNnJkrcZBAgMZ8MQzDaBsBEYs2Fsn9jpoB,-193.63146164571668,0.0,-193.63146164571668,1
CkxQsfmb87x65FwyZiV3hz5swkJJEiJs9gzBHhgDUxiU,123.38318307118413,-3101.062460352463,-2977.6792772812787,1
9RU6mFE2Sd4SkxHUQ7XtnqUf3Gn3xPvgeKkLtbU6wekj,0.0,-269.7205461282418,-269.7205461282418,1
Bkbu5auNfGMwg4sSKEK33NYQQKKmmc9xDDGsLypDhTTA,0.0,-19.042016479155205,-19.042016479155205,1
AgbZK9MsnpnedCRt5wA1RnTtXyWwqErKSiCLgzQtetp6,8.435852238136818,0.0,8.435852238136818,1
32wAnEi2LNhUoZPvh7j6H9JFS32sLVePKx3Yov3Kh6me,0.0,-1565.989815559498,-1565.989815559498,2
F2sHALvNKBVHGP3iQUHKkyucXvaENgq8pgWatc2DystL,-0.15164615057437913,-466.66551720183605,-466.81716335241043,1
GjD2or7d3UaHBpDPXJ8j1qytDuTu4HmpFT2Q77FdpBeo,69.50279056590477,-25.530332602642645,43.97245796326213,1
GYVGEvCvoAX4Z1Fpezfw3wA6ntMZikuQuF5Fdc1yWuhg,0.0,818.8785294609439,818.8785294609439,1
Dzm3yYVo3ztTPdguZ85aDGQEcGdDQRL14X7Ns3xK31EE,81.27823542985729,-114.69190200157583,-33.41366657171854,1
526DfPZT2HuKtEQGqtK193VPHbJ5cdER3VcFdJPbbJSj,279.39279839062146,0.0,279.39279839062146,1
9CZBojdZPSmA392m4Eqqjb2sDmZVVuxkDoFKMGGmgJZi,-0.8489406353533688,111.1710528553545,110.32211222000113,1
3rUTAZUh8mDBDgVCzpXvLwvLg4ozViQAYKTiizhW44jt,0.0,-120.46421384557667,-120.46421384557667,2
ESvEiT5QqZzykFSiW2gUwFn8QGYCqTJf4Dd2nMw6e5xj,-13.390384178609152,-17.691501778536107,-31.08188595714526,1
9PwXMVkFzWk5We1FUaQi8C1mp6YekUvuLsqHLY2vyJcf,10.37679098308081,4.168206849871671,14.54499783295248,1
E1UvgnH2oLUjuajESxR71e1wGKpr1nyoAFYbGWCDm7vr,0.0,-422.2156425530316,-422.2156425530316,1
5aiPHnyM5ZRBSLD3MSuwjWk9NjysE13UzVaH5zXdcxb9,0.0,-1.6863311437007793,-1.6863311437007793,1
7UakQyubu39qUoMv7HtejPJu38Uf8c7Rtje2tmgVDhx,-438.6176745111833,-591.1900577804031,-1029.8077322915865,2
Hh2BX3di1GgjRNLqu8KyDixtnyNdBVQybhC2ofT2xf2x,-326.8183235995225,-1733.908085199658,-2060.7264087991807,1
4PDxvjzNr2kuTCzzDQZ5yUXCFpqw6jwRQZeY4SLkMUV5,-49.057264311974336,2768.3049648333445,2719.24770052137,1
6GMuECPj3SNTHq9EbhmXjPckK23PMJTiTsSTVhqRaA8M,94.17432600000006,-268.7853557731315,-174.61102977313146,3
2eDSW5Xs55HQry1LxMb739FdDmN3ZTbfHkvKxdQz1UJv,-165.07233029872503,-186.02325192502343,-351.09558222374847,2
2Py4PcY2LxVnDQbeUtwC6feqap3Wp19m2n6d8rBm2abk,-18.12715262578938,-54.0334637106021,-72.16061633639148,1
EEbd94eq8t84hBUKxuH7so4678Y1g6BRhGm2TEGCkrEQ,-76.6330324220979,-603.1115223487606,-679.7445547708585,2
pFMX76YGgHL2rqcdhYkQQJAGBYhynVMJsa9mmUUzroE,-171.55852899999996,0.0,-171.55852899999996,1
FBdhnZGH2fN8ScX8WJYLCeyQSnKQd7Jkus5mbNs5Y82w,0.0,-78.7339022637323,-78.7339022637323,1
BCYCR4GS2c2SwvJLH6rLGRDFWAKaHVeMcYeaecmoXEok,0.0,310.78521332629225,310.78521332629225,1
Er8Lu49pxWuMRHNHBWpsibj4pvYcXYMpkX3AoASc5QHG,-13.111272019209522,0.0,-13.111272019209522,1
BD9gf5s4S7vPWnRFsDKG38YDSv3ZYEyZWvvCQsYZc7hz,68.26391847105742,-4603.064788969941,-4534.800870498884,2
AQZca28YwQ175Jtda1qPzwefSVec86VeaHaNBP3RbAFt,-23.110518483715907,-481.5129755657465,-504.6234940494624,1
4zbNaex3kGQsg7nw8wUJgginjymEKk8xdYSNcHxCeMy4,0.0,3373.5585603687296,3373.5585603687296,2
3f3hzbS84zpwLywPxEgyZbhX1jtRAJWedniuy4kfvuiW,0.0,-180.5943515519665,-180.5943515519665,1
B16rQvshabJ5f7x8afSwspdKbbWaoyotAVQRvo5gMfTY,0.0,-183.40655718017342,-183.40655718017342,1
4B1Jn2jCasH8x2GW4jzepZHceerEQVcZjBh9uTEY83Gg,0.0,-132.23075693177037,-132.23075693177037,1
9nnvvLyWJRD3FvV87ofuYJqhqCLSD9LoVSuEwuYuKZCb,0.0,-286.56994405925633,-286.56994405925633,1
6VLwp1TtGeFFCJBqUcNqNv3mdySL5AXcqc9MPRfsgDtH,0.0,-24.388058962791668,-24.388058962791668,1
HezQsGzMzfPmaJgQe8UmU51rJt6DdjeF5vjs7XwyYTZ4,0.0,-98.85776032674282,-98.85776032674282,1
Bj6wnqgUEt8BuVbCUDFFT6BVeGwvTtiUnA2vKKw8qSEc,0.0,-87.87153625596322,-87.87153625596322,1
8x2eztF7X14RAYSwGR9sAe1xicKHZRPjQZy9cbBTpiih,0.0,-486.0542093258614,-486.0542093258614,1
BPUaebotx4pbSyN4ys9ReAPCd3Ue1VNeUpLyj7GaoBqQ,-232.66328014423044,0.0,-232.66328014423044,1
FhpSLWyr14kNsSiGW9CWZaxs3Y8XarS2AefCyh2jUk8L,-0.724620539814854,-36.14657407493593,-36.87119461475078,1
BjPPkxYHt6WDg9SSvRWywGkwr9z9DzRkQLBHQ6WvZsHj,0.0,-103.87504192520885,-103.87504192520885,1
6dMkUqydLWwEpaJnyG6y2DcF88HbEy9LrLY2F3KcxKbP,0.0,-109.70191477616149,-109.70191477616149,1
6gPbyCyfogpJuzDDy72fX4BPmispairZJSZ8mXmQHiKD,-220.89832255572566,0.0,-220.89832255572566,1
3Tv7MiGTZvV9XhZKCU5VTyuU6NRvvdoNLiA35tCK3aX1,-12.66512674137934,-800.8440519940616,-813.509178735441,5
99Gdp6meXbKtf9WR6entKy4KjXaKyKvKjN1vhnCEM18a,-21.501466257251984,-182.81906537500157,-204.32053163225356,1
J1z8DLTGQDrcK3cUVYDP8ajapHVBNDFGfv3WCzfQvwdt,0.0,-117.32517674790006,-117.32517674790006,1
4S4kts8Y2tyYYbADjgGP6hkrP1BerEMC3b4ur9WPsxAz,0.0,-136.63182548544154,-136.63182548544154,1
rKb19o3FFTmcTyVA7ALk3RZ6FfcfQY7ci2Jj2ywJLXx,0.0,-21.438465242356703,-21.438465242356703,1
ABBRuAT7a4T2r1DfHQH43hTq4vywDncUU81QDsrouWm3,-17.65543876358845,0.0,-17.65543876358845,1
BhamPcp4hp1fzNuVft27e6rtsjVDVSN3FC7KDqCKAT9C,0.0,-310.14516855567393,-310.14516855567393,1
ByEzPh6w1dWqkPTGRtY2nWcAtGwLFbcUEPL9FB2TaJbr,0.0,-231.03586971802451,-231.03586971802451,1
2CCgwr7GA8K3EoXj5eyz5zMMV1D8yk8q8UZEN3iM9GZ4,-72.6349551716749,0.0,-72.6349551716749,1
JAw5ZdHBB8kUnWS2CwSBKgtkSjSszG2JfHZWT5mZ82Lu,-17.34752790449994,-702.0074610978952,-719.3549890023951,1
HEE7DFkRsJf1Bd3x15aLeJ5kLg94MFcNZCtjqCt8ETcg,0.0,-228.4770078604437,-228.4770078604437,1
777mJzcUWXciMf9jSw1rozKsepMDXsNAXkb3AHkjLH1r,0.0,-23.407058630446812,-23.407058630446812,1
F7ixySL3QcGyD4vFUzdE4KKsYyQJTE21wzeudvg1EmEF,0.0,-1612.40379688466,-1612.40379688466,3
